input,cost_algo1,output_algo1,runtime_algo1
"[1, 4, 2, 3]-[2, 1, 3, 4]-[3, 2, 1, 4]",3,"['[(1, 4), (2, 3), (4, 2)]', '[(1, 3), (2, 1), (3, 4)]', '[(1, 4), (2, 1), (3, 2)]']",0.0001833
"[1, 3, 4, 2]-[2, 1, 4, 3]-[4, 1, 2, 3]",3,"['[(1, 3), (3, 4), (4, 2)]', '[(1, 4), (2, 1), (4, 3)]', '[(1, 2), (2, 3), (4, 1)]']",0.0003534
"[2, 3, 1, 4]-[2, 4, 3, 1]-[3, 2, 1, 4]",2,"['[(1, 4), (2, 1), (3, 1)]', '[(2, 4), (3, 1), (4, 3)]']",0.0003274
"[2, 1, 3, 4]-[2, 4, 3, 1]-[4, 1, 3, 2]",3,"['[(1, 3), (2, 1), (3, 4)]', '[(2, 4), (3, 1), (4, 3)]', '[(1, 3), (3, 2), (4, 1)]']",0.0002293
"[2, 3, 4, 1]-[3, 2, 1, 4]-[4, 3, 2, 1]",3,"['[(2, 3), (3, 4), (4, 1)]', '[(1, 4), (2, 1), (3, 2)]', '[(2, 1), (3, 2), (4, 3)]']",0.0003614
"[2, 3, 4, 1]-[3, 2, 1, 4]-[4, 1, 3, 2]",3,"['[(2, 3), (3, 4), (4, 1)]', '[(1, 4), (2, 1), (3, 2)]', '[(1, 3), (3, 2), (4, 1)]']",0.0001631
"[1, 4, 2, 3]-[2, 4, 1, 3]-[4, 2, 1, 3]",2,"['[(1, 4), (2, 3), (4, 2)]', '[(1, 3), (2, 1), (4, 1)]']",0.0003885
"[2, 1, 4, 3]-[3, 1, 4, 2]-[4, 1, 3, 2]",3,"['[(1, 4), (2, 1), (4, 3)]', '[(1, 4), (3, 1), (4, 2)]', '[(1, 3), (3, 2), (4, 1)]']",0.0003325
"[2, 1, 4, 3]-[3, 1, 4, 2]-[3, 2, 1, 4]",3,"['[(1, 4), (2, 1), (4, 3)]', '[(1, 4), (3, 1), (4, 2)]', '[(1, 4), (2, 1), (3, 2)]']",0.0003132
"[1, 2, 3, 4]-[1, 4, 3, 2]-[4, 2, 1, 3]",3,"['[(1, 2), (2, 3), (3, 4)]', '[(1, 4), (3, 2), (4, 3)]', '[(1, 3), (2, 1), (4, 2)]']",0.0002592
"[2, 4, 1, 3]-[2, 4, 3, 1]-[3, 4, 2, 1]",3,"['[(1, 3), (2, 4), (4, 1)]', '[(2, 4), (3, 1), (4, 3)]', '[(2, 1), (3, 4), (4, 2)]']",0.0003441
"[1, 2, 3, 4]-[1, 2, 4, 3]-[3, 1, 4, 2]",3,"['[(1, 2), (2, 3), (3, 4)]', '[(1, 2), (2, 4), (4, 3)]', '[(1, 4), (3, 1), (4, 2)]']",0.0001824
"[2, 1, 3, 4]-[2, 1, 4, 3]-[2, 3, 1, 4]",2,"['[(1, 4), (2, 1), (2, 3), (3, 4)]', '[(1, 4), (2, 1), (4, 3)]']",0.0003161
"[1, 3, 2, 4]-[2, 1, 4, 3]-[3, 2, 4, 1]",3,"['[(1, 3), (2, 4), (3, 2)]', '[(1, 4), (2, 1), (4, 3)]', '[(2, 4), (3, 2), (4, 1)]']",0.0003174
"[3, 1, 2, 4]-[3, 1, 4, 2]-[3, 2, 1, 4]",2,"['[(1, 4), (2, 4), (3, 1), (3, 2)]', '[(1, 4), (3, 1), (4, 2)]']",0.0003654
"[2, 3, 4, 1]-[2, 4, 3, 1]-[4, 1, 2, 3]",2,"['[(2, 3), (2, 4), (3, 1), (4, 1)]', '[(1, 2), (2, 3), (4, 1)]']",0.0003191
"[2, 1, 4, 3]-[3, 1, 4, 2]-[3, 4, 2, 1]",3,"['[(1, 4), (2, 1), (4, 3)]', '[(1, 4), (3, 1), (4, 2)]', '[(2, 1), (3, 4), (4, 2)]']",0.0002889
"[2, 1, 3, 4]-[2, 3, 1, 4]-[4, 3, 1, 2]",2,"['[(1, 4), (2, 1), (2, 3), (3, 4)]', '[(1, 2), (3, 1), (4, 3)]']",0.0001793
"[1, 3, 4, 2]-[2, 3, 4, 1]-[3, 2, 1, 4]",3,"['[(1, 3), (3, 4), (4, 2)]', '[(2, 3), (3, 4), (4, 1)]', '[(1, 4), (2, 1), (3, 2)]']",0.000304
"[1, 3, 4, 2]-[1, 4, 3, 2]-[2, 1, 4, 3]",2,"['[(1, 3), (1, 4), (3, 2), (4, 2)]', '[(1, 4), (2, 1), (4, 3)]']",0.0002739
"[1, 2, 4, 3]-[3, 1, 4, 2]-[3, 2, 1, 4]",3,"['[(1, 2), (2, 4), (4, 3)]', '[(1, 4), (3, 1), (4, 2)]', '[(1, 4), (2, 1), (3, 2)]']",0.000203
"[1, 2, 4, 3]-[2, 1, 4, 3]-[3, 1, 4, 2]",2,"['[(1, 4), (2, 4), (4, 3)]', '[(1, 4), (3, 1), (4, 2)]']",0.0003012
"[3, 1, 4, 2]-[3, 2, 1, 4]-[4, 3, 1, 2]",3,"['[(1, 4), (3, 1), (4, 2)]', '[(1, 4), (2, 1), (3, 2)]', '[(1, 2), (3, 1), (4, 3)]']",0.0001864
"[1, 2, 3, 4]-[1, 3, 4, 2]-[3, 4, 1, 2]",3,"['[(1, 2), (2, 3), (3, 4)]', '[(1, 3), (3, 4), (4, 2)]', '[(1, 2), (3, 4), (4, 1)]']",0.0002934
"[1, 4, 2, 3]-[1, 4, 3, 2]-[3, 1, 2, 4]",3,"['[(1, 4), (2, 3), (4, 2)]', '[(1, 4), (3, 2), (4, 3)]', '[(1, 2), (2, 4), (3, 1)]']",0.0001666
"[2, 1, 3, 4]-[3, 1, 2, 4]-[3, 1, 4, 2]",3,"['[(1, 3), (2, 1), (3, 4)]', '[(1, 2), (2, 4), (3, 1)]', '[(1, 4), (3, 1), (4, 2)]']",0.0002663
"[1, 2, 4, 3]-[3, 1, 2, 4]-[4, 1, 3, 2]",3,"['[(1, 2), (2, 4), (4, 3)]', '[(1, 2), (2, 4), (3, 1)]', '[(1, 3), (3, 2), (4, 1)]']",0.0002867
"[1, 2, 3, 4]-[3, 4, 2, 1]-[4, 3, 2, 1]",2,"['[(1, 2), (2, 3), (3, 4)]', '[(2, 1), (3, 2), (4, 2)]']",0.0001666
"[2, 4, 1, 3]-[3, 2, 1, 4]-[4, 1, 2, 3]",3,"['[(1, 3), (2, 4), (4, 1)]', '[(1, 4), (2, 1), (3, 2)]', '[(1, 2), (2, 3), (4, 1)]']",0.0005085
"[1, 4, 3, 2]-[2, 1, 3, 4]-[3, 1, 2, 4]",3,"['[(1, 4), (3, 2), (4, 3)]', '[(1, 3), (2, 1), (3, 4)]', '[(1, 2), (2, 4), (3, 1)]']",0.000628
"[2, 3, 1, 4]-[3, 2, 4, 1]-[4, 2, 3, 1]",3,"['[(1, 4), (2, 3), (3, 1)]', '[(2, 4), (3, 2), (4, 1)]', '[(2, 3), (3, 1), (4, 2)]']",0.0003959
"[2, 1, 3, 4]-[3, 2, 4, 1]-[4, 3, 2, 1]",3,"['[(1, 3), (2, 1), (3, 4)]', '[(2, 4), (3, 2), (4, 1)]', '[(2, 1), (3, 2), (4, 3)]']",0.000246
"[2, 1, 3, 4]-[3, 1, 4, 2]-[4, 1, 2, 3]",3,"['[(1, 3), (2, 1), (3, 4)]', '[(1, 4), (3, 1), (4, 2)]', '[(1, 2), (2, 3), (4, 1)]']",0.0002605
"[1, 3, 4, 2]-[3, 4, 2, 1]-[4, 3, 1, 2]",3,"['[(1, 3), (3, 4), (4, 2)]', '[(2, 1), (3, 4), (4, 2)]', '[(1, 2), (3, 1), (4, 3)]']",0.0001986
"[1, 3, 4, 2]-[2, 3, 1, 4]-[3, 2, 1, 4]",2,"['[(1, 3), (3, 4), (4, 2)]', '[(1, 4), (2, 1), (3, 1)]']",0.0002899
"[1, 4, 2, 3]-[3, 1, 4, 2]-[3, 2, 4, 1]",3,"['[(1, 4), (2, 3), (4, 2)]', '[(1, 4), (3, 1), (4, 2)]', '[(2, 4), (3, 2), (4, 1)]']",0.0002557
"[2, 4, 1, 3]-[4, 1, 3, 2]-[4, 3, 2, 1]",3,"['[(1, 3), (2, 4), (4, 1)]', '[(1, 3), (3, 2), (4, 1)]', '[(2, 1), (3, 2), (4, 3)]']",0.0002635
"[3, 1, 2, 4]-[4, 1, 3, 2]-[4, 3, 1, 2]",2,"['[(1, 2), (2, 4), (3, 1)]', '[(1, 2), (3, 2), (4, 1), (4, 3)]']",0.0002787
"[1, 4, 3, 2]-[2, 4, 1, 3]-[4, 2, 1, 3]",2,"['[(1, 4), (3, 2), (4, 3)]', '[(1, 3), (2, 1), (4, 1)]']",0.0001916
"[3, 2, 1, 4]-[4, 1, 3, 2]-[4, 3, 2, 1]",3,"['[(1, 4), (2, 1), (3, 2)]', '[(1, 3), (3, 2), (4, 1)]', '[(2, 1), (3, 2), (4, 3)]']",0.0002024
"[2, 4, 3, 1]-[3, 4, 1, 2]-[3, 4, 2, 1]",3,"['[(2, 4), (3, 1), (4, 3)]', '[(1, 2), (3, 4), (4, 1)]', '[(2, 1), (3, 4), (4, 2)]']",0.0002599
"[1, 2, 4, 3]-[1, 4, 3, 2]-[4, 3, 1, 2]",3,"['[(1, 2), (2, 4), (4, 3)]', '[(1, 4), (3, 2), (4, 3)]', '[(1, 2), (3, 1), (4, 3)]']",0.0001685
"[1, 3, 2, 4]-[2, 4, 1, 3]-[2, 4, 3, 1]",3,"['[(1, 3), (2, 4), (3, 2)]', '[(1, 3), (2, 4), (4, 1)]', '[(2, 4), (3, 1), (4, 3)]']",0.0002339
"[2, 3, 1, 4]-[3, 1, 2, 4]-[3, 1, 4, 2]",3,"['[(1, 4), (2, 3), (3, 1)]', '[(1, 2), (2, 4), (3, 1)]', '[(1, 4), (3, 1), (4, 2)]']",0.0001757
"[1, 2, 3, 4]-[2, 4, 3, 1]-[3, 2, 1, 4]",3,"['[(1, 2), (2, 3), (3, 4)]', '[(2, 4), (3, 1), (4, 3)]', '[(1, 4), (2, 1), (3, 2)]']",0.0002638
"[1, 3, 4, 2]-[3, 4, 1, 2]-[4, 2, 3, 1]",3,"['[(1, 3), (3, 4), (4, 2)]', '[(1, 2), (3, 4), (4, 1)]', '[(2, 3), (3, 1), (4, 2)]']",0.0002734
"[1, 4, 3, 2]-[3, 1, 2, 4]-[4, 3, 1, 2]",3,"['[(1, 4), (3, 2), (4, 3)]', '[(1, 2), (2, 4), (3, 1)]', '[(1, 2), (3, 1), (4, 3)]']",0.0002529
"[2, 4, 1, 3]-[2, 4, 3, 1]-[4, 1, 2, 3]",3,"['[(1, 3), (2, 4), (4, 1)]', '[(2, 4), (3, 1), (4, 3)]', '[(1, 2), (2, 3), (4, 1)]']",0.0002534
"[2, 4, 3, 1]-[3, 1, 2, 4]-[4, 2, 3, 1]",2,"['[(2, 3), (3, 1), (4, 3)]', '[(1, 2), (2, 4), (3, 1)]']",0.0002287
"[1, 2, 3, 4]-[2, 4, 1, 3]-[3, 1, 4, 2]",3,"['[(1, 2), (2, 3), (3, 4)]', '[(1, 3), (2, 4), (4, 1)]', '[(1, 4), (3, 1), (4, 2)]']",0.0002523
"[2, 1, 4, 3]-[3, 2, 1, 4]-[4, 2, 3, 1]",3,"['[(1, 4), (2, 1), (4, 3)]', '[(1, 4), (2, 1), (3, 2)]', '[(2, 3), (3, 1), (4, 2)]']",0.0003534
"[1, 2, 3, 4]-[2, 1, 4, 3]-[3, 4, 2, 1]",3,"['[(1, 2), (2, 3), (3, 4)]', '[(1, 4), (2, 1), (4, 3)]', '[(2, 1), (3, 4), (4, 2)]']",0.0002281
"[1, 2, 3, 4]-[3, 2, 1, 4]-[3, 4, 2, 1]",3,"['[(1, 2), (2, 3), (3, 4)]', '[(1, 4), (2, 1), (3, 2)]', '[(2, 1), (3, 4), (4, 2)]']",0.000327
"[1, 3, 4, 2]-[1, 4, 3, 2]-[2, 4, 1, 3]",2,"['[(1, 3), (1, 4), (3, 2), (4, 2)]', '[(1, 3), (2, 4), (4, 1)]']",0.0001821
"[3, 4, 1, 2]-[4, 2, 3, 1]-[4, 3, 1, 2]",2,"['[(1, 2), (3, 1), (4, 1)]', '[(2, 3), (3, 1), (4, 2)]']",0.000292
"[1, 2, 4, 3]-[2, 3, 4, 1]-[4, 1, 2, 3]",3,"['[(1, 2), (2, 4), (4, 3)]', '[(2, 3), (3, 4), (4, 1)]', '[(1, 2), (2, 3), (4, 1)]']",0.0002618
"[2, 4, 3, 1]-[3, 4, 2, 1]-[4, 3, 1, 2]",3,"['[(2, 4), (3, 1), (4, 3)]', '[(2, 1), (3, 4), (4, 2)]', '[(1, 2), (3, 1), (4, 3)]']",0.0002573
"[1, 4, 2, 3]-[1, 4, 3, 2]-[3, 4, 1, 2]-[4, 3, 2, 1]",4,"['[(1, 4), (2, 3), (4, 2)]', '[(1, 4), (3, 2), (4, 3)]', '[(1, 2), (3, 4), (4, 1)]', '[(2, 1), (3, 2), (4, 3)]']",0.0004463
"[2, 3, 1, 4]-[3, 2, 4, 1]-[3, 4, 1, 2]-[4, 3, 2, 1]",4,"['[(1, 4), (2, 3), (3, 1)]', '[(2, 4), (3, 2), (4, 1)]', '[(1, 2), (3, 4), (4, 1)]', '[(2, 1), (3, 2), (4, 3)]']",0.0003756
"[1, 2, 3, 4]-[3, 1, 2, 4]-[3, 2, 1, 4]-[4, 3, 2, 1]",3,"['[(1, 2), (2, 3), (3, 4)]', '[(1, 4), (2, 4), (3, 1), (3, 2)]', '[(2, 1), (3, 2), (4, 3)]']",0.0004812
"[1, 3, 4, 2]-[2, 1, 4, 3]-[4, 2, 3, 1]-[4, 3, 2, 1]",3,"['[(1, 3), (3, 4), (4, 2)]', '[(1, 4), (2, 1), (4, 3)]', '[(2, 1), (3, 1), (4, 2), (4, 3)]']",0.0004067
"[2, 1, 4, 3]-[3, 1, 2, 4]-[3, 4, 1, 2]-[4, 3, 1, 2]",3,"['[(1, 4), (2, 1), (4, 3)]', '[(1, 2), (2, 4), (3, 1)]', '[(1, 2), (3, 1), (4, 1)]']",0.0005055
"[1, 3, 4, 2]-[3, 1, 2, 4]-[4, 1, 3, 2]-[4, 3, 1, 2]",3,"['[(1, 3), (3, 4), (4, 2)]', '[(1, 2), (2, 4), (3, 1)]', '[(1, 2), (3, 2), (4, 1), (4, 3)]']",0.000401
"[3, 2, 4, 1]-[4, 1, 2, 3]-[4, 2, 1, 3]-[4, 3, 1, 2]",3,"['[(2, 4), (3, 2), (4, 1)]', '[(1, 3), (2, 3), (4, 1), (4, 2)]', '[(1, 2), (3, 1), (4, 3)]']",0.0003633
"[2, 1, 4, 3]-[2, 4, 1, 3]-[3, 1, 2, 4]-[3, 1, 4, 2]",3,"['[(1, 3), (2, 1), (2, 4), (4, 3)]', '[(1, 2), (2, 4), (3, 1)]', '[(1, 4), (3, 1), (4, 2)]']",0.0003259
"[1, 4, 2, 3]-[2, 1, 4, 3]-[3, 1, 4, 2]-[3, 4, 1, 2]",3,"['[(1, 4), (2, 3), (4, 2)]', '[(1, 4), (2, 1), (4, 3)]', '[(1, 2), (3, 1), (3, 4), (4, 2)]']",0.0004689
"[1, 3, 4, 2]-[2, 4, 1, 3]-[3, 1, 2, 4]-[4, 2, 3, 1]",4,"['[(1, 3), (3, 4), (4, 2)]', '[(1, 3), (2, 4), (4, 1)]', '[(1, 2), (2, 4), (3, 1)]', '[(2, 3), (3, 1), (4, 2)]']",0.0003271
"[1, 2, 4, 3]-[2, 1, 4, 3]-[3, 2, 1, 4]-[4, 2, 1, 3]",3,"['[(1, 4), (2, 4), (4, 3)]', '[(1, 4), (2, 1), (3, 2)]', '[(1, 3), (2, 1), (4, 2)]']",0.0003825
"[1, 2, 4, 3]-[3, 1, 2, 4]-[3, 2, 1, 4]-[4, 1, 3, 2]",3,"['[(1, 2), (2, 4), (4, 3)]', '[(1, 4), (2, 4), (3, 1), (3, 2)]', '[(1, 3), (3, 2), (4, 1)]']",0.0004061
"[1, 2, 3, 4]-[1, 4, 3, 2]-[4, 1, 2, 3]-[4, 2, 3, 1]",4,"['[(1, 2), (2, 3), (3, 4)]', '[(1, 4), (3, 2), (4, 3)]', '[(1, 2), (2, 3), (4, 1)]', '[(2, 3), (3, 1), (4, 2)]']",0.0004013
"[2, 1, 3, 4]-[2, 3, 4, 1]-[4, 3, 1, 2]-[4, 3, 2, 1]",4,"['[(1, 3), (2, 1), (3, 4)]', '[(2, 3), (3, 4), (4, 1)]', '[(1, 2), (3, 1), (4, 3)]', '[(2, 1), (3, 2), (4, 3)]']",0.0004102
"[1, 2, 4, 3]-[3, 1, 2, 4]-[4, 2, 3, 1]-[4, 3, 1, 2]",4,"['[(1, 2), (2, 4), (4, 3)]', '[(1, 2), (2, 4), (3, 1)]', '[(2, 3), (3, 1), (4, 2)]', '[(1, 2), (3, 1), (4, 3)]']",0.0002477
"[1, 2, 3, 4]-[2, 1, 3, 4]-[2, 4, 1, 3]-[3, 4, 1, 2]",3,"['[(1, 3), (2, 3), (3, 4)]', '[(1, 3), (2, 4), (4, 1)]', '[(1, 2), (3, 4), (4, 1)]']",0.0003511
"[1, 2, 3, 4]-[1, 3, 2, 4]-[1, 3, 4, 2]-[2, 3, 1, 4]",3,"['[(1, 2), (1, 3), (2, 4), (3, 4)]', '[(1, 3), (3, 4), (4, 2)]', '[(1, 4), (2, 3), (3, 1)]']",0.0003288
"[1, 3, 2, 4]-[2, 1, 3, 4]-[2, 3, 1, 4]-[4, 1, 3, 2]",3,"['[(1, 3), (2, 4), (3, 2)]', '[(1, 4), (2, 1), (2, 3), (3, 4)]', '[(1, 3), (3, 2), (4, 1)]']",0.0003353
"[1, 2, 3, 4]-[3, 1, 4, 2]-[3, 2, 4, 1]-[4, 1, 2, 3]",4,"['[(1, 2), (2, 3), (3, 4)]', '[(1, 4), (3, 1), (4, 2)]', '[(2, 4), (3, 2), (4, 1)]', '[(1, 2), (2, 3), (4, 1)]']",0.0004564
"[2, 1, 3, 4]-[2, 3, 4, 1]-[3, 1, 2, 4]-[3, 4, 1, 2]",4,"['[(1, 3), (2, 1), (3, 4)]', '[(2, 3), (3, 4), (4, 1)]', '[(1, 2), (2, 4), (3, 1)]', '[(1, 2), (3, 4), (4, 1)]']",0.0002981
"[1, 2, 3, 4]-[1, 4, 2, 3]-[3, 1, 2, 4]-[4, 2, 1, 3]",4,"['[(1, 2), (2, 3), (3, 4)]', '[(1, 4), (2, 3), (4, 2)]', '[(1, 2), (2, 4), (3, 1)]', '[(1, 3), (2, 1), (4, 2)]']",0.0002971
"[2, 1, 4, 3]-[2, 3, 4, 1]-[2, 4, 3, 1]-[3, 2, 1, 4]",3,"['[(1, 4), (2, 1), (4, 3)]', '[(2, 3), (2, 4), (3, 1), (4, 1)]', '[(1, 4), (2, 1), (3, 2)]']",0.0005587
"[1, 4, 2, 3]-[3, 2, 1, 4]-[3, 4, 2, 1]-[4, 2, 1, 3]",4,"['[(1, 4), (2, 3), (4, 2)]', '[(1, 4), (2, 1), (3, 2)]', '[(2, 1), (3, 4), (4, 2)]', '[(1, 3), (2, 1), (4, 2)]']",0.0003832
"[1, 4, 2, 3]-[2, 3, 4, 1]-[3, 1, 4, 2]-[3, 4, 1, 2]",3,"['[(1, 4), (2, 3), (4, 2)]', '[(2, 3), (3, 4), (4, 1)]', '[(1, 2), (3, 1), (3, 4), (4, 2)]']",0.0004647
"[1, 2, 3, 4]-[1, 4, 3, 2]-[2, 1, 3, 4]-[3, 4, 1, 2]",3,"['[(1, 3), (2, 3), (3, 4)]', '[(1, 4), (3, 2), (4, 3)]', '[(1, 2), (3, 4), (4, 1)]']",0.0003222
"[2, 3, 1, 4]-[3, 2, 4, 1]-[4, 2, 1, 3]-[4, 3, 2, 1]",4,"['[(1, 4), (2, 3), (3, 1)]', '[(2, 4), (3, 2), (4, 1)]', '[(1, 3), (2, 1), (4, 2)]', '[(2, 1), (3, 2), (4, 3)]']",0.0003098
"[1, 2, 3, 4]-[1, 3, 4, 2]-[3, 4, 1, 2]-[4, 3, 1, 2]",3,"['[(1, 2), (2, 3), (3, 4)]', '[(1, 3), (3, 4), (4, 2)]', '[(1, 2), (3, 1), (4, 1)]']",0.0003788
"[1, 4, 3, 2]-[3, 2, 1, 4]-[3, 2, 4, 1]-[4, 2, 3, 1]",4,"['[(1, 4), (3, 2), (4, 3)]', '[(1, 4), (2, 1), (3, 2)]', '[(2, 4), (3, 2), (4, 1)]', '[(2, 3), (3, 1), (4, 2)]']",0.0004639
"[2, 3, 1, 4]-[2, 3, 4, 1]-[3, 1, 2, 4]-[4, 1, 2, 3]",4,"['[(1, 4), (2, 3), (3, 1)]', '[(2, 3), (3, 4), (4, 1)]', '[(1, 2), (2, 4), (3, 1)]', '[(1, 2), (2, 3), (4, 1)]']",0.0005406
"[1, 3, 4, 2]-[3, 1, 4, 2]-[3, 4, 1, 2]-[3, 4, 2, 1]",2,"['[(1, 2), (3, 4), (4, 2)]', '[(2, 1), (3, 4), (4, 2)]']",0.0004217
"[2, 3, 1, 4]-[2, 4, 1, 3]-[4, 2, 1, 3]-[4, 3, 1, 2]",3,"['[(1, 4), (2, 3), (3, 1)]', '[(1, 3), (2, 1), (4, 1)]', '[(1, 2), (3, 1), (4, 3)]']",0.0003058
"[1, 4, 2, 3]-[3, 2, 1, 4]-[3, 2, 4, 1]-[3, 4, 1, 2]",4,"['[(1, 4), (2, 3), (4, 2)]', '[(1, 4), (2, 1), (3, 2)]', '[(2, 4), (3, 2), (4, 1)]', '[(1, 2), (3, 4), (4, 1)]']",0.0002282
"[1, 2, 4, 3]-[3, 1, 4, 2]-[3, 4, 1, 2]-[4, 1, 2, 3]",3,"['[(1, 2), (2, 4), (4, 3)]', '[(1, 2), (3, 1), (3, 4), (4, 2)]', '[(1, 2), (2, 3), (4, 1)]']",0.0004576
"[1, 2, 3, 4]-[1, 3, 4, 2]-[4, 1, 2, 3]-[4, 3, 1, 2]",4,"['[(1, 2), (2, 3), (3, 4)]', '[(1, 3), (3, 4), (4, 2)]', '[(1, 2), (2, 3), (4, 1)]', '[(1, 2), (3, 1), (4, 3)]']",0.000254
"[1, 2, 3, 4]-[1, 4, 3, 2]-[3, 2, 1, 4]-[4, 2, 3, 1]",4,"['[(1, 2), (2, 3), (3, 4)]', '[(1, 4), (3, 2), (4, 3)]', '[(1, 4), (2, 1), (3, 2)]', '[(2, 3), (3, 1), (4, 2)]']",0.0004143
"[1, 2, 3, 4]-[2, 3, 1, 4]-[2, 4, 1, 3]-[4, 1, 3, 2]",4,"['[(1, 2), (2, 3), (3, 4)]', '[(1, 4), (2, 3), (3, 1)]', '[(1, 3), (2, 4), (4, 1)]', '[(1, 3), (3, 2), (4, 1)]']",0.0003192
"[1, 3, 2, 4]-[2, 1, 4, 3]-[4, 1, 3, 2]-[4, 3, 1, 2]",3,"['[(1, 3), (2, 4), (3, 2)]', '[(1, 4), (2, 1), (4, 3)]', '[(1, 2), (3, 2), (4, 1), (4, 3)]']",0.0004947
"[1, 2, 3, 4]-[1, 3, 2, 4]-[1, 4, 2, 3]-[4, 1, 2, 3]",2,"['[(1, 2), (1, 3), (2, 4), (3, 4)]', '[(1, 2), (2, 3), (4, 2)]']",0.0002467
"[2, 3, 1, 4]-[2, 4, 1, 3]-[3, 2, 1, 4]-[4, 3, 1, 2]",3,"['[(1, 4), (2, 1), (3, 1)]', '[(1, 3), (2, 4), (4, 1)]', '[(1, 2), (3, 1), (4, 3)]']",0.0004048
"[1, 2, 3, 4]-[2, 1, 3, 4]-[4, 1, 2, 3]-[4, 2, 3, 1]",3,"['[(1, 3), (2, 3), (3, 4)]', '[(1, 2), (2, 3), (4, 1)]', '[(2, 3), (3, 1), (4, 2)]']",0.0003648
"[1, 2, 4, 3]-[1, 3, 2, 4]-[2, 4, 3, 1]-[4, 1, 2, 3]",4,"['[(1, 2), (2, 4), (4, 3)]', '[(1, 3), (2, 4), (3, 2)]', '[(2, 4), (3, 1), (4, 3)]', '[(1, 2), (2, 3), (4, 1)]']",0.0003228
"[1, 2, 4, 3]-[2, 4, 3, 1]-[4, 1, 3, 2]-[4, 3, 1, 2]",3,"['[(1, 2), (2, 4), (4, 3)]', '[(2, 4), (3, 1), (4, 3)]', '[(1, 2), (3, 2), (4, 1), (4, 3)]']",0.0002897
"[1, 3, 2, 4]-[1, 4, 3, 2]-[2, 4, 1, 3]-[4, 2, 1, 3]",3,"['[(1, 3), (2, 4), (3, 2)]', '[(1, 4), (3, 2), (4, 3)]', '[(1, 3), (2, 1), (4, 1)]']",0.0004543
"[2, 3, 4, 1]-[3, 1, 4, 2]-[4, 2, 3, 1]-[4, 3, 2, 1]",3,"['[(2, 3), (3, 4), (4, 1)]', '[(1, 4), (3, 1), (4, 2)]', '[(2, 1), (3, 1), (4, 2), (4, 3)]']",0.0002633
"[1, 2, 4, 3]-[2, 1, 4, 3]-[4, 1, 3, 2]-[4, 3, 1, 2]",2,"['[(1, 4), (2, 4), (4, 3)]', '[(1, 2), (3, 2), (4, 1), (4, 3)]']",0.000337
"[1, 3, 2, 4]-[2, 4, 1, 3]-[2, 4, 3, 1]-[3, 4, 1, 2]",4,"['[(1, 3), (2, 4), (3, 2)]', '[(1, 3), (2, 4), (4, 1)]', '[(2, 4), (3, 1), (4, 3)]', '[(1, 2), (3, 4), (4, 1)]']",0.0002497
"[1, 3, 2, 4]-[3, 1, 4, 2]-[4, 1, 3, 2]-[4, 3, 1, 2]",3,"['[(1, 3), (2, 4), (3, 2)]', '[(1, 4), (3, 1), (4, 2)]', '[(1, 2), (3, 2), (4, 1), (4, 3)]']",0.0004408
"[1, 2, 4, 3]-[2, 4, 1, 3]-[2, 4, 3, 1]-[4, 1, 3, 2]",4,"['[(1, 2), (2, 4), (4, 3)]', '[(1, 3), (2, 4), (4, 1)]', '[(2, 4), (3, 1), (4, 3)]', '[(1, 3), (3, 2), (4, 1)]']",0.0003089
"[1, 3, 2, 4]-[2, 4, 3, 1]-[3, 2, 1, 4]-[3, 4, 1, 2]",4,"['[(1, 3), (2, 4), (3, 2)]', '[(2, 4), (3, 1), (4, 3)]', '[(1, 4), (2, 1), (3, 2)]', '[(1, 2), (3, 4), (4, 1)]']",0.0004494
"[1, 4, 3, 2]-[2, 1, 4, 3]-[3, 1, 2, 4]-[3, 2, 4, 1]",4,"['[(1, 4), (3, 2), (4, 3)]', '[(1, 4), (2, 1), (4, 3)]', '[(1, 2), (2, 4), (3, 1)]', '[(2, 4), (3, 2), (4, 1)]']",0.0004952
"[1, 2, 4, 3]-[1, 3, 2, 4]-[4, 2, 1, 3]-[4, 2, 3, 1]",4,"['[(1, 2), (2, 4), (4, 3)]', '[(1, 3), (2, 4), (3, 2)]', '[(1, 3), (2, 1), (4, 2)]', '[(2, 3), (3, 1), (4, 2)]']",0.0003791
"[2, 3, 1, 4]-[2, 4, 1, 3]-[2, 4, 3, 1]-[4, 1, 2, 3]",4,"['[(1, 4), (2, 3), (3, 1)]', '[(1, 3), (2, 4), (4, 1)]', '[(2, 4), (3, 1), (4, 3)]', '[(1, 2), (2, 3), (4, 1)]']",0.0003824
"[2, 1, 3, 4]-[2, 4, 3, 1]-[4, 1, 2, 3]-[4, 1, 3, 2]",4,"['[(1, 3), (2, 1), (3, 4)]', '[(2, 4), (3, 1), (4, 3)]', '[(1, 2), (2, 3), (4, 1)]', '[(1, 3), (3, 2), (4, 1)]']",0.0003387
"[3, 2, 4, 1]-[3, 4, 1, 2]-[3, 4, 2, 1]-[4, 1, 2, 3]",3,"['[(2, 1), (3, 2), (3, 4), (4, 1)]', '[(1, 2), (3, 4), (4, 1)]', '[(1, 2), (2, 3), (4, 1)]']",0.0004846
